bin_centers,bin_edges_left,bin_edges_right,hist_mc,hist_ml
1.0133333333333332,1.0127272727272727,1.013939393939394,1.4883014883014787,1.4528990978539813
1.0145454545454546,1.013939393939394,1.0151515151515151,1.1261261261261188,1.0997810888355237
1.0157575757575756,1.0151515151515151,1.0163636363636364,0.8010758010757959,0.7714143421314437
1.016969696969697,1.0163636363636364,1.0175757575757576,0.6063756063756024,0.5494780233791888
1.018181818181818,1.0175757575757576,1.0187878787878788,0.4248754248754221,0.4224215434987157
1.0193939393939395,1.0187878787878788,1.02,0.33082533082532867,0.3110408630840153
1.0206060606060605,1.02,1.0212121212121212,0.2260502260502246,0.2004852247464608
1.021818181818182,1.0212121212121212,1.0224242424242425,0.16582516582516474,0.14190723726909982
1.023030303030303,1.0224242424242425,1.0236363636363637,0.11550011550011476,0.10065513341180335
1.0242424242424244,1.0236363636363637,1.024848484848485,0.08910008910008853,0.08167916563744698
1.0254545454545454,1.024848484848485,1.0260606060606061,0.06600006600006558,0.0651783240945284
1.0266666666666668,1.0260606060606061,1.0272727272727273,0.03547503547503525,0.03465176724012902
1.0278787878787878,1.0272727272727273,1.0284848484848486,0.03300003300003279,0.023926220237231947
1.0290909090909093,1.0284848484848486,1.0296969696969698,0.03217503217503197,0.016500841542918584
1.0303030303030303,1.0296969696969698,1.030909090909091,0.014850014850014753,0.012375631157188937
1.0315151515151517,1.030909090909091,1.0321212121212122,0.009900009900009837,0.00907546284860522
1.0327272727272727,1.0321212121212122,1.0333333333333334,0.009900009900009837,0.004950252462875575
1.0339393939393942,1.0333333333333334,1.0345454545454547,0.0033000033000032784,0.004950252462875575
1.0351515151515152,1.0345454545454547,1.0357575757575759,0.004125004125004099,0.0008250420771459291
1.0363636363636366,1.0357575757575759,1.036969696969697,0.0024750024750024593,0.0024751262314377876
1.0375757575757576,1.036969696969697,1.0381818181818183,0.0,0.0016500841542918582
1.038787878787879,1.0381818181818183,1.0393939393939395,0.0016500016500016392,0.0008250420771459291
1.04,1.0393939393939395,1.0406060606060605,0.0008250008250009709,0.0008250420771460803
1.041212121212121,1.0406060606060605,1.0418181818181818,0.0,0.0
1.0424242424242425,1.0418181818181818,1.043030303030303,0.0,0.0
1.0436363636363635,1.043030303030303,1.0442424242424242,0.0008250008250008196,0.0
1.044848484848485,1.0442424242424242,1.0454545454545454,0.0,0.0
1.046060606060606,1.0454545454545454,1.0466666666666666,0.0,0.0
1.0472727272727274,1.0466666666666666,1.0478787878787879,0.0008250008250008196,0.0
1.0484848484848484,1.0478787878787879,1.049090909090909,0.0,0.0
1.0496969696969698,1.049090909090909,1.0503030303030303,0.0,0.0
1.0509090909090908,1.0503030303030303,1.0515151515151515,0.0,0.0
1.0521212121212122,1.0515151515151515,1.0527272727272727,0.0,0.0
1.0533333333333332,1.0527272727272727,1.053939393939394,0.0,0.0
1.0545454545454547,1.053939393939394,1.0551515151515152,0.0,0.0
1.0557575757575757,1.0551515151515152,1.0563636363636364,0.0,0.0
1.0569696969696971,1.0563636363636364,1.0575757575757576,0.0,0.0
1.0581818181818181,1.0575757575757576,1.0587878787878788,0.0,0.0
1.0593939393939396,1.0587878787878788,1.06,0.0,0.0
